date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,team_key,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2022-03-14,2021,Atlanta Hawks,Portland Trail Blazers,122,113,9,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1535.426562272082,1366.7849436079791,168.6416186641029,0.7252747802337391,8.96,0.04
2022-03-14,2021,Golden State Warriors,Washington Wizards,126,112,14,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1638.371373217229,1391.7145445310312,246.65682868619774,0.805318167717315,12.33,1.67
2022-03-14,2021,Philadelphia 76ers,Denver Nuggets,110,114,-4,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1571.4704795489386,1564.7240883549457,6.746391193992849,0.5097076173293532,1.97,-5.97
2022-03-14,2021,San Antonio Spurs,Minnesota Timberwolves,139,149,-10,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1450.494253231611,1589.9782879909417,-139.4840347593306,0.3093981194679788,-4.35,-5.65
2022-03-14,2021,Cleveland Cavaliers,LA Clippers,120,111,9,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1533.2419697281548,1476.5248388725786,56.717130855576215,0.5809051076802784,4.13,4.87
2022-03-14,2021,Utah Jazz,Milwaukee Bucks,111,117,-6,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1608.287394174129,1595.047759338629,13.239634835500055,0.5190441488736941,2.25,-8.25
2022-03-14,2021,Sacramento Kings,Chicago Bulls,112,103,9,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1356.012524212624,1537.4984552561664,-181.48593104354245,0.26024087182151123,-6.16,15.16
2022-03-15,2021,Orlando Magic,Brooklyn Nets,108,150,-42,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1359.5731650103705,1487.6497918472578,-128.07662683688727,0.323601773513561,-3.86,-38.14
2022-03-15,2021,Indiana Pacers,Memphis Grizzlies,102,135,-33,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1395.3691093717848,1636.6895044136363,-241.3203950418515,0.1995431919850992,-8.75,-24.25
2022-03-15,2021,New Orleans Pelicans,Phoenix Suns,115,131,-16,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1503.2099872562987,1690.5069574823885,-187.2969702260898,0.25385285668926044,-6.41,-9.59
2022-03-15,2021,Miami Heat,Detroit Pistons,105,98,7,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1622.3475464354522,1319.4599950278216,302.88755140763055,0.8511388015800022,14.76,-7.76
2022-03-16,2021,Brooklyn Nets,Dallas Mavericks,111,113,-2,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1504.100563820481,1611.6262489107412,-107.52568509026014,0.3500162913133051,-2.97,0.97
2022-03-16,2021,Minnesota Timberwolves,Los Angeles Lakers,124,104,20,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1595.7552237188322,1374.0871985447016,221.66802517413066,0.7817721664713367,11.25,8.75
2022-03-16,2021,New York Knicks,Portland Trail Blazers,128,98,30,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1459.0052487733906,1362.0724630117325,96.93278576165812,0.6359873304070323,5.86,24.14
2022-03-16,2021,Charlotte Hornets,Atlanta Hawks,116,106,10,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1506.8650163761024,1540.1390428683287,-33.27402649222631,0.4522606917973403,0.24,9.76
2022-03-16,2021,Cleveland Cavaliers,Philadelphia 76ers,114,118,-4,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1541.0466393796487,1565.0579311728018,-24.011291793153077,0.4654998824080023,0.64,-4.64
2022-03-16,2021,Houston Rockets,Phoenix Suns,112,129,-17,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1283.1419644427142,1696.7144638106274,-413.5724993679132,0.08465516970145977,-16.19,-0.81
2022-03-16,2021,LA Clippers,Toronto Raptors,100,103,-3,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1468.7201692210847,1560.6154732673963,-91.8953040463116,0.3707520436532817,-2.29,-0.71
2022-03-16,2021,Sacramento Kings,Milwaukee Bucks,126,135,-9,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1368.588074287244,1602.9908827291501,-234.40280844190625,0.20597976153495753,-8.45,-0.55
2022-03-16,2021,San Antonio Spurs,Oklahoma City Thunder,122,120,2,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1444.7173175037206,1319.5777637243868,125.13955377933371,0.6726865458987709,7.08,-5.08
2022-03-16,2021,Utah Jazz,Chicago Bulls,125,110,15,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1600.344270783608,1524.9229051815464,75.42136560206154,0.6068666661457562,4.93,10.07
2022-03-16,2021,Golden State Warriors,Boston Celtics,88,110,-22,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1642.5539225860512,1654.6975547785162,-12.14363219246502,0.48253102157134325,1.15,-23.15
2022-03-16,2021,Washington Wizards,Denver Nuggets,109,127,-18,Capital One Arena,38.898055555556,-77.020833333333,20674.0,washington wizards,1387.531995162209,1571.1366367310825,-183.6046415688736,0.2578997732797002,-6.25,-11.75
2022-03-17,2021,Orlando Magic,Detroit Pistons,120,134,-14,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1343.1223930371473,1317.4438570624318,25.678535974715487,0.5368872426934759,2.79,-16.79
2022-03-18,2021,Sacramento Kings,Boston Celtics,97,126,-29,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1365.2113428136336,1671.4333830461082,-306.2220402324747,0.14644553585689707,-11.55,-17.45
2022-03-18,2021,Phoenix Suns,Chicago Bulls,129,102,27,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1698.5778998647868,1514.9394091052516,183.63849075953522,0.7421375171186744,9.61,17.39
2022-03-18,2021,San Antonio Spurs,New Orleans Pelicans,91,124,-33,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1447.5925424766901,1497.0024809280599,-49.409938451369726,0.4293689038798368,-0.46,-32.54
2022-03-18,2021,Utah Jazz,LA Clippers,121,92,29,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1610.3277668599028,1464.8585925144125,145.46917434549027,0.6979147884807688,7.96,21.04
2022-03-18,2021,Houston Rockets,Indiana Pacers,118,121,-3,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1281.2785283885548,1387.527834036299,-106.24930564774422,0.3516897042682081,-2.91,-0.09
2022-03-18,2021,Atlanta Hawks,Memphis Grizzlies,120,105,15,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1529.0654658175893,1644.530779749122,-115.46531393153282,0.3396909438986991,-3.31,18.31
2022-03-18,2021,New York Knicks,Washington Wizards,100,97,3,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1473.7779689874042,1380.6822290439384,93.09573994346579,0.6308586412952283,5.7,-2.7
2022-03-18,2021,Miami Heat,Oklahoma City Thunder,120,108,12,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1624.363684400842,1316.7025387514173,307.6611456494247,0.8545869474962733,14.97,-2.97
2022-03-18,2021,Cleveland Cavaliers,Denver Nuggets,119,116,3,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1535.269624639493,1577.986402849353,-42.71677820985997,0.43883351010958144,-0.17,3.17
2022-03-18,2021,Philadelphia 76ers,Dallas Mavericks,111,101,10,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1570.8349459129574,1614.7407963638268,-43.905850450869366,0.4371486185080341,-0.22,10.22
2022-03-18,2021,Brooklyn Nets,Portland Trail Blazers,128,123,5,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1500.9860163673955,1347.2997427977189,153.6862735696766,0.7077930172612282,8.32,-3.32
2022-03-18,2021,Toronto Raptors,Los Angeles Lakers,123,128,-5,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1564.4770499740684,1368.0147855467833,196.46226442728516,0.7560100628556156,10.16,-15.16
2022-03-19,2021,Charlotte Hornets,Dallas Mavericks,129,108,21,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1517.9385934268419,1603.4552006873591,-85.51660726051728,0.37935821500807715,-2.02,23.02
2022-03-19,2021,Minnesota Timberwolves,Milwaukee Bucks,138,119,19,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1601.8276367167505,1606.3676142027605,-4.539977486010002,0.49346681903987993,1.48,17.52
2022-03-19,2021,Cleveland Cavaliers,Detroit Pistons,113,109,4,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1541.3368215366252,1330.9764094992108,210.36041203741433,0.7704637915771437,10.76,-6.76
2022-03-19,2021,Washington Wizards,Los Angeles Lakers,127,119,8,Capital One Arena,38.898055555556,-77.020833333333,20674.0,washington wizards,1376.8408648812624,1377.2101977659133,-0.3693328846509303,0.49946848745361366,1.66,6.34
2022-03-20,2021,Golden State Warriors,San Antonio Spurs,108,110,-2,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1625.818094318459,1428.2280932011258,197.59000111733326,0.7572055370213115,10.21,-12.21
2022-03-20,2021,Atlanta Hawks,New Orleans Pelicans,112,117,-5,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1545.342052315664,1516.3669302036242,28.9751221120398,0.541602148624658,2.93,-7.93
2022-03-20,2021,Sacramento Kings,Phoenix Suns,124,127,-3,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1360.1925033568502,1707.6880231989219,-347.49551984207164,0.11916670297795995,-13.33,10.33
2022-03-20,2021,Philadelphia 76ers,Toronto Raptors,88,93,-5,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1582.120541589425,1555.2816377549384,26.8389038344867,0.538547642253054,2.84,-7.84
2022-03-20,2021,Orlando Magic,Oklahoma City Thunder,90,85,5,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1329.5898406003682,1313.9868364722597,15.603004128108523,0.5224394445076449,2.35,2.65
2022-03-20,2021,Indiana Pacers,Portland Trail Blazers,129,98,31,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1391.1520984206115,1343.6372964465945,47.51480197401702,0.567956164597904,3.73,27.27
2022-03-20,2021,New York Knicks,Utah Jazz,93,108,-15,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1477.6193331500801,1621.8731392530854,-144.25380610300522,0.3035622623409535,-4.56,-10.44
2022-03-20,2021,Denver Nuggets,Boston Celtics,104,124,-20,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1571.9192059522209,1676.4522225028916,-104.53301655067071,0.35394561547320175,-2.84,-17.16
2022-03-20,2021,Houston Rockets,Memphis Grizzlies,98,122,-24,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1277.6542640042423,1628.2541932510474,-350.599929246805,0.11730364568082915,-13.47,-10.53
2022-03-21,2021,Detroit Pistons,Portland Trail Blazers,115,119,-4,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1328.49128397823,1324.9959460107912,3.4953379674389,0.5050300259891131,1.83,-5.83
2022-03-21,2021,Philadelphia 76ers,Miami Heat,113,106,7,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1574.6999461157448,1627.0793866799995,-52.379440564254764,0.42518587594254065,-0.59,7.59
2022-03-21,2021,Dallas Mavericks,Minnesota Timberwolves,110,108,2,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1583.765484457981,1617.7842339966485,-34.01874953866741,0.45119893828680147,0.21,1.79
2022-03-21,2021,Houston Rockets,Washington Wizards,115,97,18,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1274.2423468843986,1385.9271425642853,-111.68479567988675,0.3445891700935108,-3.15,21.15
2022-03-21,2021,Cleveland Cavaliers,Los Angeles Lakers,120,131,-11,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1543.821947057606,1368.1239200828904,175.6980269747155,0.7332938747735565,9.27,-20.27
2022-03-21,2021,Chicago Bulls,Toronto Raptors,113,99,14,United Center,41.880555555556,-87.674166666667,23500.0,chicago bulls,1505.8292857711165,1562.7022332286188,-56.87294745750228,0.4188765411888795,-0.78,14.78
2022-03-21,2021,Charlotte Hornets,New Orleans Pelicans,106,103,3,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1537.62830965622,1523.8171488174332,13.81116083878669,0.5198653955083147,2.27,0.73
2022-03-21,2021,Brooklyn Nets,Utah Jazz,114,106,8,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1504.6484627185198,1629.2014299998468,-124.55296728132703,0.3280573587254906,-3.7,11.7
2022-03-21,2021,Oklahoma City Thunder,Boston Celtics,123,132,-9,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1307.348157215127,1687.1528182060806,-379.8046609909536,0.10098466880570145,-14.73,5.73
2022-03-22,2021,Orlando Magic,Golden State Warriors,94,90,4,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1336.228519857501,1619.499463881738,-283.270944024237,0.16374289375899104,-10.56,14.56
2022-03-22,2021,New York Knicks,Atlanta Hawks,111,117,-6,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1470.2910424033187,1537.891833701855,-67.60079129853625,0.4039239996304349,-1.24,-4.76
2022-03-22,2021,Denver Nuggets,LA Clippers,127,115,12,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1561.2186102490318,1453.31322012123,107.90539012780187,0.6504808161268695,6.34,5.66
2022-03-22,2021,Milwaukee Bucks,Chicago Bulls,126,98,28,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1590.4110169228625,1520.1272077120657,70.28380921079679,0.599789026344039,4.71,23.29
2022-03-23,2021,Portland Trail Blazers,San Antonio Spurs,96,133,-37,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1331.3661252684192,1434.546723637847,-103.1805983694278,0.35572784738019186,-2.78,-34.22
2022-03-23,2021,Boston Celtics,Utah Jazz,125,97,28,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1688.6606178350726,1618.1055023604986,70.555115474574,0.6001638571354967,4.72,23.28
2022-03-23,2021,Oklahoma City Thunder,Orlando Magic,118,102,16,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1305.840357586135,1344.851911147524,-39.011553561389064,0.44409261978934694,-0.01,16.01
2022-03-23,2021,Minnesota Timberwolves,Phoenix Suns,116,125,-9,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1612.6212791582116,1708.7306167168533,-96.10933755864176,0.3651107551267243,-2.48,-6.52
2022-03-23,2021,Miami Heat,Golden State Warriors,104,118,-14,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1617.796807886427,1610.8760725917148,6.920735294712131,0.5099584216168251,1.98,-15.98
2022-03-23,2021,Los Angeles Lakers,Philadelphia 76ers,121,126,-5,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,los angeles lakers,1382.2828907675519,1583.9825249093174,-201.6996341417655,0.2384717477684431,-7.04,2.04
2022-03-23,2021,Memphis Grizzlies,Brooklyn Nets,132,120,12,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1631.6661103708911,1515.744390357868,115.9217200130231,0.6608981102461022,6.68,5.32
2022-03-23,2021,Detroit Pistons,Atlanta Hawks,122,101,21,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1322.121104720602,1543.8182009957984,-221.69709627519637,0.21819928478214512,-7.9,28.9
2022-03-23,2021,Charlotte Hornets,New York Knicks,106,121,-15,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1542.9381390465026,1464.3646751093752,78.57346393712737,0.6111871799307536,5.07,-20.07
2022-03-23,2021,Dallas Mavericks,Houston Rockets,110,91,19,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1588.928439296418,1292.5693395542648,296.35909974215315,0.8463141591788146,14.48,4.52
2022-03-23,2021,Indiana Pacers,Sacramento Kings,109,110,-1,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1409.793448856415,1359.1499098389188,50.643539017496096,0.5723700845177494,3.86,-4.86
2022-03-24,2021,Toronto Raptors,Cleveland Cavaliers,117,104,13,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1548.4043112876695,1529.6629763729445,18.74133491472503,0.5269448200308726,2.49,10.51
2022-03-24,2021,Memphis Grizzlies,Indiana Pacers,133,103,30,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1638.8880882125623,1405.346671584225,233.54141662833717,0.7932080715422195,11.77,18.23
2022-03-24,2021,New Orleans Pelicans,Chicago Bulls,126,109,17,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1518.5073194271506,1504.3659890034032,14.141330423747377,0.5203397796375265,2.29,14.71
2022-03-24,2021,Milwaukee Bucks,Washington Wizards,114,102,12,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1606.172235631525,1367.600149894419,238.5720857371059,0.7979178453504633,11.98,0.02
2022-03-24,2021,Denver Nuggets,Phoenix Suns,130,140,-10,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1568.7063933886404,1715.3309829148518,-146.62458952621137,0.30068480950952664,-4.66,-5.34
2022-03-25,2021,Detroit Pistons,Washington Wizards,97,100,-3,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1344.628506783259,1363.6509433717924,-19.022436588533537,0.47265183463158245,0.85,-3.85
2022-03-25,2021,Miami Heat,New York Knicks,103,111,-8,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1604.7511868100262,1479.8487552893744,124.90243152065182,0.6723859334692576,7.07,-15.07
2022-03-25,2021,Atlanta Hawks,Golden State Warriors,121,110,11,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1521.3107989331415,1623.9216936681155,-102.61089473497395,0.35647981138490814,-2.76,13.76
2022-03-25,2021,Minnesota Timberwolves,Dallas Mavericks,116,95,21,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1606.020912960213,1592.8561581472754,13.164754812937645,0.518936543308108,2.25,18.75
2022-03-25,2021,LA Clippers,Philadelphia 76ers,97,122,-25,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1445.8254369816214,1586.8726118141274,-141.04717483250602,0.3074787795763312,-4.42,-20.58
2022-03-25,2021,Portland Trail Blazers,Houston Rockets,106,125,-19,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1314.6055531025204,1288.6416207034074,25.96393239911299,0.5372957009118261,2.8,-21.8
2022-03-25,2021,Charlotte Hornets,Utah Jazz,107,101,6,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1527.4540588665034,1602.362280429538,-74.90822156303466,0.39383829460660913,-1.56,7.56
2022-03-26,2021,Orlando Magic,Sacramento Kings,110,114,-4,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1329.694422354699,1363.5966871111086,-33.90226475640952,0.4513649818700343,0.21,-4.21
2022-03-26,2021,New Orleans Pelicans,San Antonio Spurs,103,107,-4,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1532.4017519456809,1451.3072958037458,81.0944561419351,0.6146301576535128,5.18,-9.18
